"gene_symbol","ensembl","logFC","AveExpr","t","P.Value","adj.P.Val","contrast"
"Utrn","ENSMUSG00000019820.11",0.108091659,7.3801066,2.9706846,0.00585226109,0.528287366,"Geno_at_39"
"Mlkl","ENSMUSG00000012519.14",0.276690301,1.99007509,2.96686428,0.00590833718,0.530914006,"Geno_at_39"
"Gm14269","ENSMUSG00000084067.3",-0.122414247,5.30956301,-2.9635466,0.00595744783,0.532893708,"Geno_at_39"
"Lin37","ENSMUSG00000036845.12",-0.132909199,4.3998096,-2.96117118,0.00599284761,0.533634607,"Geno_at_39"
"Gm44639","ENSMUSG00000108521.1",-0.352968562,0.0854627023,-2.95916163,0.00602295038,0.533899281,"Geno_at_39"
"Tmem53","ENSMUSG00000048772.15",-0.326987788,-0.410850872,-2.95634636,0.00606536361,0.53524794,"Geno_at_39"
"Ubr4","ENSMUSG00000066036.14",0.0913692237,8.19183651,2.95153253,0.00613854165,0.539287326,"Geno_at_39"
"Rps25-ps1","ENSMUSG00000067344.7",-0.104232138,6.50468895,-2.94870074,0.00618197878,0.540689602,"Geno_at_39"
"Nsd1","ENSMUSG00000021488.8",0.0783643621,8.17629543,2.94263133,0.00627605974,0.546489291,"Geno_at_39"
"Nedd8","ENSMUSG00000010376.15",-0.107101087,6.79832366,-2.93533081,0.00639101827,0.554047791,"Geno_at_39"
"Ssb","ENSMUSG00000068882.13",-0.078857254,8.45453504,-2.93313391,0.00642599984,0.554637065,"Geno_at_39"
"Gm13349","ENSMUSG00000082520.2",-0.346813226,-0.361136057,-2.92884654,0.00649479038,0.55812655,"Geno_at_39"
"Gm17322","ENSMUSG00000097604.1",-0.174685606,3.68309761,-2.92383089,0.00657614926,0.562661049,"Geno_at_39"
"Mycbp2","ENSMUSG00000033004.16",0.0942783742,7.45655249,2.92165406,0.00661175857,0.563258861,"Geno_at_39"
"Hpn","ENSMUSG00000001249.14",-0.360045223,-0.131936619,-2.91667209,0.00669394195,0.567802084,"Geno_at_39"
"Gm48374","ENSMUSG00000113589.1",-0.31924348,-0.206694798,-2.91484382,0.00672434277,0.567932795,"Geno_at_39"
"Gm31749","ENSMUSG00000108617.1",-0.352208027,1.04792403,-2.91030315,0.0068004107,0.571902915,"Geno_at_39"
"F830016B08Rik","ENSMUSG00000090942.1",0.39057479,1.22167103,2.89559981,0.00705234219,0.580682184,"Geno_at_39"
"Oas1c","ENSMUSG00000001166.17",0.255561869,2.4672389,2.89864896,0.00699938418,0.580682184,"Geno_at_39"
"Ptpn4","ENSMUSG00000026384.13",0.111369472,5.75339981,2.89726222,0.00702342259,0.580682184,"Geno_at_39"
"Cox6c","ENSMUSG00000014313.15",-0.0936723528,6.99462119,-2.9006492,0.00696484773,0.580682184,"Geno_at_39"
"Cnot1","ENSMUSG00000036550.16",0.0740414933,8.7440917,2.89706118,0.00702691401,0.580682184,"Geno_at_39"
"Nucb2","ENSMUSG00000030659.14",-0.124926735,5.8409092,-2.89270842,0.00710290953,0.582408986,"Geno_at_39"
"Fgd5","ENSMUSG00000034037.14",0.290557289,-0.319460498,2.8837675,0.00726144886,0.586117683,"Geno_at_39"
"Mt2","ENSMUSG00000031762.7",-0.209016677,3.16252225,-2.88477504,0.00724341789,0.586117683,"Geno_at_39"
"Gm12482","ENSMUSG00000081975.1",-0.170802367,4.89538989,-2.88603849,0.00722086679,0.586117683,"Geno_at_39"
"Zmym4","ENSMUSG00000042446.16",0.0986582211,6.19956255,2.88344242,0.0072672755,0.586117683,"Geno_at_39"
"Phf11a","ENSMUSG00000044703.5",0.407713595,0.396266612,2.8771294,0.00738130689,0.586454228,"Geno_at_39"
"Gm48998","ENSMUSG00000115087.1",0.334742077,0.693910697,2.87661609,0.0073906524,0.586454228,"Geno_at_39"
"Gm10143","ENSMUSG00000064032.2",0.276245876,1.29791131,2.8767371,0.00738844819,0.586454228,"Geno_at_39"
"Mrpl58","ENSMUSG00000018858.15",-0.122829634,4.88612991,-2.87824265,0.0073610766,0.586454228,"Geno_at_39"
"Rsph1","ENSMUSG00000024033.10",-0.40214174,0.330693673,-2.8747027,0.00742558709,0.586859953,"Geno_at_39"
"Rhob","ENSMUSG00000054364.5",-0.158699545,4.26596589,-2.86478667,0.00760914057,0.598961109,"Geno_at_39"
"Rps18-ps3","ENSMUSG00000057657.4",-0.419269923,6.39998458,-3.03980239,0.00770118779,0.599761364,"Geno_at_39"
"Ddr2","ENSMUSG00000026674.9",-0.302485856,-0.570130421,-2.85939455,0.00771073861,0.599761364,"Geno_at_39"
"Plin2","ENSMUSG00000028494.12",-0.153019314,4.70562829,-2.86196229,0.00766219906,0.599761364,"Geno_at_39"
"C1rl","ENSMUSG00000038527.9",0.336926648,-0.598075864,2.85329991,0.00782711087,0.6012844,"Geno_at_39"
"Snord65","ENSMUSG00000077457.1",0.321131144,0.616942415,2.855207,0.00779051988,0.6012844,"Geno_at_39"
"Ccdc116","ENSMUSG00000022768.17",0.210444489,2.62975804,2.84666984,0.00795558334,0.6012844,"Geno_at_39"
"Gm6142","ENSMUSG00000084304.1",-0.198820715,2.56086932,-2.84270512,0.00803335395,0.6012844,"Geno_at_39"
"Gm8369","ENSMUSG00000058470.10",0.189964146,4.56526214,2.85931958,0.00780477592,0.6012844,"Geno_at_39"
"Klc3","ENSMUSG00000040714.14",-0.152378845,5.02201079,-2.84761257,0.00793719557,0.6012844,"Geno_at_39"
"Emb","ENSMUSG00000021728.8",0.137791811,5.47582899,2.84257769,0.0080358655,0.6012844,"Geno_at_39"
"Cript","ENSMUSG00000024146.9",-0.117790644,5.33450191,-2.84577071,0.00797315795,0.6012844,"Geno_at_39"
"Cdkn1b","ENSMUSG00000003031.14",-0.111408929,7.06207616,-2.84929517,0.00790447615,0.6012844,"Geno_at_39"
"Atr","ENSMUSG00000032409.15",0.105811273,6.14346848,2.84481149,0.00799194743,0.6012844,"Geno_at_39"
"Ttbk1","ENSMUSG00000015599.9",-0.268917649,-0.431378285,-2.83531375,0.00818025404,0.603276437,"Geno_at_39"
"Ccdc74a","ENSMUSG00000041617.10",-0.210716564,3.11506966,-2.83507148,0.00818511147,0.603276437,"Geno_at_39"
"Sestd1","ENSMUSG00000042272.17",0.109823237,6.26409179,2.83839336,0.00811874372,0.603276437,"Geno_at_39"
"Rpl9-ps6","ENSMUSG00000062456.4",-0.103000799,7.55978307,-2.83801098,0.00812635743,0.603276437,"Geno_at_39"
"Lars2","ENSMUSG00000035202.8",0.484293546,8.60684185,3.00783928,0.00824936283,0.603491491,"Geno_at_39"
"Apbb2","ENSMUSG00000029207.16",0.276918013,1.58506015,2.83320859,0.00822255303,0.603491491,"Geno_at_39"
"Cxcl16","ENSMUSG00000018920.11",0.355460156,0.558265366,2.8238376,0.00841335209,0.610945962,"Geno_at_39"
"Gm14036","ENSMUSG00000082399.1",-0.298630892,2.46445111,-2.82409077,0.00840814317,0.610945962,"Geno_at_39"
"Gm4951","ENSMUSG00000073555.1",0.446526985,3.36495675,2.95561916,0.00845562069,0.61175794,"Geno_at_39"
"Gm37088","ENSMUSG00000103186.1",0.342429758,-0.31173971,2.81822505,0.00852961128,0.612005818,"Geno_at_39"
"Fcrl1","ENSMUSG00000059994.10",0.273601694,2.56377711,2.81713595,0.00855234514,0.612005818,"Geno_at_39"
"Abracl","ENSMUSG00000078453.3",-0.10733736,5.77336242,-2.81932621,0.00850668323,0.612005818,"Geno_at_39"
"Ascc1","ENSMUSG00000044475.14",-0.138180502,4.74558392,-2.81511342,0.00859471474,0.612809389,"Geno_at_39"
"Gm11457","ENSMUSG00000086453.7",-0.357212351,0.521430531,-2.81233454,0.0086532505,0.614755655,"Geno_at_39"
"Gm5805","ENSMUSG00000061848.5",-0.180626736,6.91551957,-2.89708447,0.00879469841,0.620325699,"Geno_at_39"
"Gm6402","ENSMUSG00000117962.1",-0.156618297,5.04280491,-2.80665395,0.00877407622,0.620325699,"Geno_at_39"
"Gm29101","ENSMUSG00000101414.1",0.383403553,1.02363382,2.78901539,0.00915941815,0.628669385,"Geno_at_39"
"Ackr4","ENSMUSG00000079355.5",0.321195908,-0.504495971,2.791072,0.0091136841,0.628669385,"Geno_at_39"
"9530052C20Rik","ENSMUSG00000097858.2",-0.303073837,-0.39555202,-2.7940997,0.00904674506,0.628669385,"Geno_at_39"
"Tnip3","ENSMUSG00000044162.12",-0.286881386,1.34915784,-2.79566752,0.00901226367,0.628669385,"Geno_at_39"
"Gm37829","ENSMUSG00000104453.1",0.24386354,1.6130031,2.79146196,0.00910503646,0.628669385,"Geno_at_39"
"Ndufab1-ps","ENSMUSG00000091989.1",-0.24146541,1.96426483,-2.79502518,0.00902637582,0.628669385,"Geno_at_39"
"Gm6767","ENSMUSG00000081453.1",-0.210961903,7.22336741,-2.92578106,0.00900602259,0.628669385,"Geno_at_39"
"Taf1","ENSMUSG00000031314.18",0.0800072849,7.59177052,2.7886054,0.00916856107,0.628669385,"Geno_at_39"
"Tppp3","ENSMUSG00000014846.12",0.31296682,-0.373754064,2.7745731,0.00948669352,0.629697566,"Geno_at_39"
"Gm13421","ENSMUSG00000085929.1",-0.304980949,-0.00885016326,-2.76153518,0.00979152676,0.629697566,"Geno_at_39"
"Cabp7","ENSMUSG00000009075.2",-0.295685286,-0.590586063,-2.7783061,0.00940106561,0.629697566,"Geno_at_39"
"Gm17149","ENSMUSG00000090334.1",-0.285513408,-0.527379882,-2.7691271,0.00961292618,0.629697566,"Geno_at_39"
"G430095P16Rik","ENSMUSG00000074203.4",-0.283283626,2.34781605,-2.77749055,0.00941971057,0.629697566,"Geno_at_39"
"2900041M22Rik","ENSMUSG00000054418.6",0.283159409,-0.451924098,2.77208936,0.00954407007,0.629697566,"Geno_at_39"
"Tifa","ENSMUSG00000046688.14",-0.279758126,0.279323191,-2.76517582,0.00970549612,0.629697566,"Geno_at_39"
"Shtn1","ENSMUSG00000041362.17",-0.25269372,3.11763936,-2.78064368,0.00934781532,0.629697566,"Geno_at_39"
"Gm10051","ENSMUSG00000058905.5",-0.205510894,4.00960798,-2.76751079,0.00965069228,0.629697566,"Geno_at_39"
"Gm40660","ENSMUSG00000114098.1",0.190455262,-0.93659566,2.78162865,0.0093254623,0.629697566,"Geno_at_39"
"Gm11221","ENSMUSG00000082998.3",-0.138593747,4.47365038,-2.76321008,0.00975185939,0.629697566,"Geno_at_39"
"Rpain","ENSMUSG00000018449.12",-0.133695249,4.72104814,-2.77101576,0.00956897171,0.629697566,"Geno_at_39"
"Qrsl1","ENSMUSG00000019863.7",0.13206699,4.10904592,2.76658909,0.00967229076,0.629697566,"Geno_at_39"
"Gm7984","ENSMUSG00000049891.4",-0.120335984,4.66954362,-2.77213839,0.00954293442,0.629697566,"Geno_at_39"
"Sfmbt1","ENSMUSG00000006527.16",0.118429396,5.00421991,2.76179326,0.00978540454,0.629697566,"Geno_at_39"
"Gskip","ENSMUSG00000044715.7",-0.1169989,4.74975204,-2.76623064,0.00968070244,0.629697566,"Geno_at_39"
"Vamp8","ENSMUSG00000050732.9",-0.110597406,6.15281428,-2.76477732,0.00971487822,0.629697566,"Geno_at_39"
"Ndufa3","ENSMUSG00000035674.13",-0.106024646,5.74866029,-2.77769493,0.00941503481,0.629697566,"Geno_at_39"
"Cltc","ENSMUSG00000047126.17",0.0770568513,9.05853481,2.77604884,0.00945275578,0.629697566,"Geno_at_39"
"Gzma","ENSMUSG00000023132.8",-0.567789843,0.371848526,-2.76029902,0.0113418805,0.630078444,"Geno_at_39"
"Glns-ps1","ENSMUSG00000082100.1",-0.49564676,1.09583093,-2.73460083,0.0116417757,0.630078444,"Geno_at_39"
"Gm4841","ENSMUSG00000068606.6",0.495096192,3.02970155,2.83690495,0.0111330791,0.630078444,"Geno_at_39"
"Gm13841","ENSMUSG00000083833.4",-0.372651686,1.0823429,-2.71738037,0.0108933601,0.630078444,"Geno_at_39"
"Zfp781","ENSMUSG00000096718.2",0.350090221,-0.0503750799,2.73706255,0.0103886212,0.630078444,"Geno_at_39"
"Gm22043","ENSMUSG00000064927.1",0.349971097,-0.456117601,2.71222344,0.0110293442,0.630078444,"Geno_at_39"
"Ppl","ENSMUSG00000039457.4",-0.349725296,0.462424816,-2.72362283,0.0107308467,0.630078444,"Geno_at_39"
"Gm4432","ENSMUSG00000116414.2",-0.33997664,-0.26802211,-2.70882562,0.0111198062,0.630078444,"Geno_at_39"
"Sorcs1","ENSMUSG00000043531.16",0.335766538,-0.379752563,2.70057664,0.011342313,0.630078444,"Geno_at_39"
"Rpl7a-ps10","ENSMUSG00000101502.1",-0.329615949,0.563367778,-2.73072246,0.0105487721,0.630078444,"Geno_at_39"
"Gm49730","ENSMUSG00000116639.1",0.315721153,-0.183045836,2.71193319,0.0110370447,0.630078444,"Geno_at_39"
"Gm5312","ENSMUSG00000108107.2",-0.312287992,-0.00378256406,-2.7070345,0.0111677706,0.630078444,"Geno_at_39"
"Gm28989","ENSMUSG00000101308.1",-0.309158331,-0.0931978453,-2.75237955,0.0100110463,0.630078444,"Geno_at_39"
"Gm18335","ENSMUSG00000116561.1",-0.307548061,-0.420801187,-2.73698241,0.0103906313,0.630078444,"Geno_at_39"
"Gm44144","ENSMUSG00000107884.1",0.29975802,-0.0304465244,2.70449867,0.0112360077,0.630078444,"Geno_at_39"
"H2al1m","ENSMUSG00000100200.1",-0.288991324,-0.515485616,-2.72383812,0.0107252824,0.630078444,"Geno_at_39"
"Gm48231","ENSMUSG00000112090.1",-0.285701914,-0.477056836,-2.69604271,0.0114663727,0.630078444,"Geno_at_39"
"Nbl1","ENSMUSG00000041120.6",0.284376507,1.34043605,2.75809591,0.00987345435,0.630078444,"Geno_at_39"
"Tctex1d1","ENSMUSG00000028523.14",-0.279331186,-0.60864528,-2.70765948,0.0111510122,0.630078444,"Geno_at_39"
"Rnft2","ENSMUSG00000032850.16",-0.277035311,0.974364693,-2.71285616,0.011012575,0.630078444,"Geno_at_39"
"Gm26464","ENSMUSG00000087719.1",0.274626681,-0.517189054,2.73131508,0.0105337054,0.630078444,"Geno_at_39"
"Gm6619","ENSMUSG00000095577.2",-0.264479781,-0.629723342,-2.6959576,0.0114687137,0.630078444,"Geno_at_39"
"Aif1l","ENSMUSG00000001864.13",-0.246968656,1.83704777,-2.71078291,0.0110676119,0.630078444,"Geno_at_39"
"Acbd4","ENSMUSG00000056938.16",0.239596479,2.53222518,2.71036138,0.0110788334,0.630078444,"Geno_at_39"
"Platr14","ENSMUSG00000086454.7",0.228161244,-0.791360596,2.73502878,0.0104397449,0.630078444,"Geno_at_39"
"Zbp1","ENSMUSG00000027514.14",0.216844474,5.30091562,2.79711417,0.0108974652,0.630078444,"Geno_at_39"
"Grcc10","ENSMUSG00000072772.3",-0.194867017,2.9407416,-2.71846279,0.0108650171,0.630078444,"Geno_at_39"
"Zfp605","ENSMUSG00000023284.15",0.183382313,3.01736362,2.74342629,0.0102301613,0.630078444,"Geno_at_39"
"Unc5cl","ENSMUSG00000043592.15",0.172657266,3.14349727,2.68951219,0.0116472897,0.630078444,"Geno_at_39"
"Bst2","ENSMUSG00000046718.8",0.161424869,4.61287214,2.73749505,0.0103777794,0.630078444,"Geno_at_39"
"4921524J17Rik","ENSMUSG00000036934.9",-0.152664873,4.18859528,-2.72244411,0.0107613585,0.630078444,"Geno_at_39"
"Gm8494","ENSMUSG00000094090.2",-0.14327112,4.83328514,-2.69467083,0.0115041594,0.630078444,"Geno_at_39"
"Cir1","ENSMUSG00000041777.12",-0.135434527,4.04038743,-2.75333132,0.00998801351,0.630078444,"Geno_at_39"
"Lpp","ENSMUSG00000033306.15",0.124840417,4.86135294,2.7236981,0.0107289009,0.630078444,"Geno_at_39"
"Ppdpf","ENSMUSG00000016344.14",-0.120054139,5.04631803,-2.74337892,0.0102313323,0.630078444,"Geno_at_39"
"Gtf2h5","ENSMUSG00000034345.14",-0.118839111,5.71136049,-2.73277141,0.0104967648,0.630078444,"Geno_at_39"
"Eef1akmt1","ENSMUSG00000021951.7",-0.113513477,5.26397431,-2.69096054,0.0116069376,0.630078444,"Geno_at_39"
"Atpif1","ENSMUSG00000054428.12",-0.109824007,5.16313481,-2.75633812,0.00991557436,0.630078444,"Geno_at_39"
"Sh3glb2","ENSMUSG00000026860.16",-0.106295455,5.55935417,-2.70382806,0.011254118,0.630078444,"Geno_at_39"
"Ift20","ENSMUSG00000001105.15",-0.104982444,4.91410015,-2.69178602,0.0115839972,0.630078444,"Geno_at_39"
"Gpx1","ENSMUSG00000063856.7",-0.104679339,7.64752134,-2.71282043,0.0110135213,0.630078444,"Geno_at_39"
"Gm9762","ENSMUSG00000037096.6",0.102908541,5.6195698,2.73252243,0.0105030717,0.630078444,"Geno_at_39"
"Hsd17b10","ENSMUSG00000025260.10",-0.101784419,5.46240037,-2.70133877,0.0113215826,0.630078444,"Geno_at_39"
"Selenoh","ENSMUSG00000076437.10",-0.100785252,6.23623118,-2.73203236,0.0105154959,0.630078444,"Geno_at_39"
"Pfdn1","ENSMUSG00000024346.6",-0.0987979327,6.60186612,-2.70689698,0.0111714611,0.630078444,"Geno_at_39"
"Daxx","ENSMUSG00000002307.16",0.0932658415,6.03436766,2.7384584,0.0103536686,0.630078444,"Geno_at_39"
"Chchd2","ENSMUSG00000070493.3",-0.0923391459,6.97038352,-2.69961355,0.0113685604,0.630078444,"Geno_at_39"
"Abca3","ENSMUSG00000024130.16",0.0915131363,5.9036958,2.70707096,0.0111667923,0.630078444,"Geno_at_39"
"Luc7l3","ENSMUSG00000020863.15",-0.0905871206,8.18792759,-2.74435203,0.0102072991,0.630078444,"Geno_at_39"
"Rnf181","ENSMUSG00000055850.12",-0.0901410338,5.91881529,-2.73135134,0.0105327842,0.630078444,"Geno_at_39"
"Hmgb1","ENSMUSG00000066551.12",-0.0891224039,7.90408831,-2.6990021,0.0113852538,0.630078444,"Geno_at_39"
"Dcp1a","ENSMUSG00000021962.9",0.0872825917,6.33062417,2.70198565,0.0113040148,0.630078444,"Geno_at_39"
"Pus7","ENSMUSG00000057541.14",0.0857808408,6.25844355,2.68925453,0.0116544821,0.630078444,"Geno_at_39"
"Cpd","ENSMUSG00000020841.5",0.0828022305,9.20187264,2.75049711,0.0100567478,0.630078444,"Geno_at_39"
"Slc38a1","ENSMUSG00000023169.15",0.0800429017,8.37111645,2.72410445,0.0107184028,0.630078444,"Geno_at_39"
"Ube3b","ENSMUSG00000029577.13",0.0764153435,6.67094344,2.69561037,0.0114782684,0.630078444,"Geno_at_39"
"Fasn","ENSMUSG00000025153.9",0.0762237707,9.55226985,2.7293783,0.0105830209,0.630078444,"Geno_at_39"
"Nup98","ENSMUSG00000063550.8",0.0715863716,7.55763999,2.69973677,0.011365199,0.630078444,"Geno_at_39"
"Gm46506","ENSMUSG00000115578.1",0.37986095,0.115280989,2.67777088,0.0119792729,0.640598131,"Geno_at_39"
"Casp4","ENSMUSG00000033538.13",0.298898938,1.90738673,2.67929327,0.0119357357,0.640598131,"Geno_at_39"
"Ecpas","ENSMUSG00000050812.18",0.085172564,7.5626843,2.67967223,0.0119249212,0.640598131,"Geno_at_39"
"Arhgdib","ENSMUSG00000030220.13",-0.07765847,8.36573649,-2.67809819,0.0119699001,0.640598131,"Geno_at_39"
"Gm9392","ENSMUSG00000087298.3",-0.113446984,5.28544521,-2.67602657,0.0120293387,0.641532131,"Geno_at_39"
"Klhl8","ENSMUSG00000029312.12",-0.205593169,2.59816374,-2.6747265,0.0120667802,0.64178964,"Geno_at_39"
"Gm37805","ENSMUSG00000103755.1",0.416503612,-0.0981802983,2.67836829,0.0121780388,0.641817741,"Geno_at_39"
"A430035B10Rik","ENSMUSG00000087305.8",0.267542043,0.501537517,2.66873069,0.0122408664,0.641817741,"Geno_at_39"
"1700010I14Rik","ENSMUSG00000023873.13",-0.231786006,1.75722155,-2.66837877,0.0122511566,0.641817741,"Geno_at_39"
"Gm9347","ENSMUSG00000110126.1",-0.227678894,2.68041951,-2.67157938,0.0121578661,0.641817741,"Geno_at_39"
"Pgk1-rs7","ENSMUSG00000066632.3",-0.191462203,5.16797781,-2.71065757,0.012393452,0.641817741,"Geno_at_39"
"Ldlrap1","ENSMUSG00000037295.7",-0.120872412,6.13839346,-2.66581871,0.012326256,0.641817741,"Geno_at_39"
"Sec61b","ENSMUSG00000053317.11",-0.110705715,5.7740976,-2.66568347,0.0123302352,0.641817741,"Geno_at_39"
"Slc29a3","ENSMUSG00000020100.15",0.108820122,6.09934495,2.6653793,0.012339189,0.641817741,"Geno_at_39"
"Ascc3","ENSMUSG00000038774.9",0.100705249,6.27001222,2.6641465,0.0123755414,0.641817741,"Geno_at_39"
"Pgs1","ENSMUSG00000017715.11",0.0755749363,6.39117559,2.67183465,0.0121504543,0.641817741,"Geno_at_39"
"Tmem26","ENSMUSG00000060044.8",-0.2726491,-0.463420236,-2.66172672,0.0124471846,0.642908518,"Geno_at_39"
"Gm6136","ENSMUSG00000084106.4",-0.0764929428,9.02976934,-2.66029262,0.0124898266,0.643422248,"Geno_at_39"
"Pawr","ENSMUSG00000035873.8",-0.237904579,-0.59852983,-2.65861738,0.0125398109,0.644310545,"Geno_at_39"
"Spred1","ENSMUSG00000027351.14",0.10541504,6.291008,2.65730232,0.0125791787,0.644650152,"Geno_at_39"
"Wasf1","ENSMUSG00000019831.14",0.339210955,-0.115132221,2.65269217,0.0127180989,0.645050174,"Geno_at_39"
"Brd8dc","ENSMUSG00000049357.11",-0.320880361,0.0572841428,-2.65444427,0.0126651344,0.645050174,"Geno_at_39"
"Avpr1a","ENSMUSG00000020123.6",0.3064805,1.72524873,2.65325776,0.0127009791,0.645050174,"Geno_at_39"
"Arpc1b","ENSMUSG00000029622.16",-0.0673763929,8.407284,-2.65467645,0.0126581315,0.645050174,"Geno_at_39"
"Ubb-ps","ENSMUSG00000044285.8",-0.146921181,7.07561235,-2.70174292,0.0127655823,0.645794073,"Geno_at_39"
"Lamtor2","ENSMUSG00000028062.15",-0.106355733,5.28762241,-2.64447241,0.0129693351,0.654419345,"Geno_at_39"
"Gm8714","ENSMUSG00000118051.1",0.349552405,2.71907427,2.68434482,0.0131835722,0.659324323,"Geno_at_39"
"Rpl7a-ps7","ENSMUSG00000106258.1",-0.296849037,0.630366264,-2.64001146,0.0131076073,0.659324323,"Geno_at_39"
"I730030J21Rik","ENSMUSG00000116504.1",-0.198534366,4.13789106,-2.64367484,0.0132005941,0.659324323,"Geno_at_39"
"Nol10","ENSMUSG00000061458.9",0.0867251151,6.10761172,2.6373852,0.013189651,0.659324323,"Geno_at_39"
"Rad54l2","ENSMUSG00000040661.6",0.0828601812,6.74090076,2.6359699,0.0132340621,0.659324323,"Geno_at_39"
"Gm17083","ENSMUSG00000090628.1",0.288979304,1.93091059,2.6344657,0.0132814149,0.660012533,"Geno_at_39"
"Chchd2-ps","ENSMUSG00000094320.1",-0.196848168,2.1062311,-2.63304289,0.0133263505,0.660577461,"Geno_at_39"
"Pdpk1","ENSMUSG00000024122.16",0.0859672149,7.45669664,2.63145921,0.0133765328,0.661398968,"Geno_at_39"
"Csrnp2","ENSMUSG00000044636.6",-0.198224688,2.87129489,-2.62878326,0.0134617249,0.663943069,"Geno_at_39"
"Gbf1","ENSMUSG00000025224.16",0.0845764852,6.34561152,2.62741702,0.013505415,0.664432655,"Geno_at_39"
"Agrn","ENSMUSG00000041936.18",0.249787308,2.1692716,2.62572831,0.013559599,0.665434782,"Geno_at_39"
"Ccdc38","ENSMUSG00000036168.15",0.349231197,1.2256273,2.62133322,0.0137015673,0.665591404,"Geno_at_39"
"Gm12937","ENSMUSG00000082498.1",0.291103156,-0.580778074,2.61913762,0.0137730043,0.665591404,"Geno_at_39"
"Phf11c","ENSMUSG00000091144.2",0.197832664,3.39155665,2.62185065,0.0136847822,0.665591404,"Geno_at_39"
"Haus2","ENSMUSG00000027285.13",0.125704276,4.96413369,2.62369972,0.0136249552,0.665591404,"Geno_at_39"
"Supt4b","ENSMUSG00000110960.1",-0.113206593,4.76162579,-2.61522956,0.0139010146,0.665591404,"Geno_at_39"
"Gm8186","ENSMUSG00000049124.4",-0.0968515472,6.37233769,-2.61971142,0.0137543016,0.665591404,"Geno_at_39"
"Ing1","ENSMUSG00000045969.8",-0.0906977779,6.1363126,-2.61823491,0.0138024754,0.665591404,"Geno_at_39"
"Exosc8","ENSMUSG00000027752.15",-0.081252297,6.83610242,-2.61625388,0.0138673563,0.665591404,"Geno_at_39"
"Smg1","ENSMUSG00000030655.15",0.0738327552,8.41346146,2.6200781,0.0137423621,0.665591404,"Geno_at_39"
"Birc6","ENSMUSG00000024073.16",0.0728020467,8.5257195,2.61542008,0.0138947483,0.665591404,"Geno_at_39"
"Gm23935","ENSMUSG00000076258.1",0.463667733,8.29731632,2.720896,0.0149827535,0.665650622,"Geno_at_39"
"Gm44623","ENSMUSG00000108883.1",-0.390309586,0.161445153,-2.59806792,0.0144763227,0.665650622,"Geno_at_39"
"Il21","ENSMUSG00000027718.8",0.361626648,-0.736545835,2.60630891,0.0146237873,0.665650622,"Geno_at_39"
"Psma8","ENSMUSG00000036743.4",0.34797928,-0.0700351775,2.58371007,0.0149745091,0.665650622,"Geno_at_39"
"Gm10086","ENSMUSG00000060730.8",-0.329986594,0.765039757,-2.61395765,0.013942914,0.665650622,"Geno_at_39"
"Gm17415","ENSMUSG00000090489.3",-0.327693166,-0.387151341,-2.58842806,0.0148090801,0.665650622,"Geno_at_39"
"Gm48369","ENSMUSG00000113349.1",-0.288067206,-0.401948437,-2.58918378,0.0147827398,0.665650622,"Geno_at_39"
"Gm44104","ENSMUSG00000107583.1",-0.286059086,-0.561991594,-2.59355005,0.0146314027,0.665650622,"Geno_at_39"
"Dynlt1c","ENSMUSG00000000579.14",0.277188228,0.960322684,2.58449647,0.014946817,0.665650622,"Geno_at_39"
"Piwil2","ENSMUSG00000033644.5",-0.276427989,1.93913975,-2.61052705,0.0140565102,0.665650622,"Geno_at_39"
